IND_TP_CD,DATA_DATE,IDX_OPPR,IDX_HIPR,IDX_LOPR,IDX_CLPR,IDX_YDAY_CMPR_AMT,YDAY_CMPR_SECT,VOLM,TR_AMT,STK_CNT,AVLS,CAP_AMT1,FRMN_HOLD_STK_CNT,FRMN_HOLD_AVLS,MRTR_ITEM_CNT,CRDT_ENBL_ITEM_VOLM,CRDT_DATA_DATE,LEND_NEW_STKQ,LEND_NEW_AMT,LEND_RMBR_STKQ,LEND_RMBR_AMT,LEND_BALAN_STKQ,LEND_BALAN_AMT,STLOAN_RMBR_AMT,STLOAN_RMBR_STKQ,STLOAN_NEW_AMT,STLOAN_NEW_STKQ,STLOAN_BALAN_AMT,STLOAN_BALAN_STKQ,FRWDELVY_MTR_QTY,FRWDELVY_STK_AVG_PRC,RISE_ITEM_VOLM,DPRICE_ITEM_VOLM,FACE_ADJ_VOLM,SAME_FACE_STK_CNT,CLPR_AVG,ALL_ITEM_CNT,CO_CNT,TR_TYPE_TYPE_ITEM_CNT,RISE_ITEM_CNT,DPRICE_ITEM_CNT,STNR_ITEM_CNT,TOP_ITEM_CNT,BTM_ITEM_CNT,YYW_MXPR_ITEM_CNT,YYW_MNPR_ITEM_CNT,D25_EMA_EXCD_ITEM_CNT,D25_EMA_FLSH_ITEM_CNT,W52_NEW_HIPR_ITEM_CNT,W52_NEW_LOPR_ITEM_CNT,DVID_YIRT
10002,20100809,1743.61,1755.61,1740.91,1755.32,5.81,1,60934400,2878490,13525593,798317268,59290630,4047186,282109358,100,60934493,20100805,8013975,22300676,8937092,24036322,91027339,257269330,35238,246050,34013,258821,273894,2395501,0,0,30972945,20950990,52034042,11699446,132127,100,100,100,55,34,11,0,0,0,0,88,12,1,0,0
10004,20100809,1253.54,1256.71,1253.31,1254.84,2.94,1,161966800,407416,9064540,28725556,9544047,323796,1547627,432,157219517,20100805,14339877,2753954,15318483,2786192,141692835,26025207,88040,30095,66006,29454,262412,102238,0,0,102232860,54255167,21524481,1880368,10746,439,439,412,214,155,49,7,1,0,0,203,236,10,2,0
10003,20100809,1989.87,2000.59,1988.15,1999.82,8.2,1,59709100,664834,8405057,96192797,19502465,708494,12650213,197,58339868,20100805,9146266,7870337,8362408,7493568,108109854,64661573,54234,79679,107819,177273,261563,402972,0,0,40236511,18603256,28976356,4443525,43464,199,199,199,104,73,22,1,0,0,0,154,45,3,0,0
10003,20100810,2003.09,2005.24,1989.32,1990.32,9.5,5,65217500,699621,8725057,95892088,19662465,712372,12554913,197,63819870,20100806,9952606,7556022,11654901,7982431,106427109,64353172,96037,106211,98457,116976,259143,392204,0,0,18011150,45169879,31036745,4475525,43409,199,199,199,58,126,15,1,1,0,0,155,44,1,0,0
10002,20100810,1757.43,1760.3,1745.43,1747.58,7.74,5,68909100,3632537,13525593,794798282,59290630,4048444,280348571,100,68909166,20100806,7686821,24414774,9230118,27335549,89486809,254749164,50044,367729,46617,339013,277321,2424220,0,0,19640682,37366417,58624599,11699446,131930,100,100,100,42,48,10,0,0,0,0,87,13,3,0,0
10004,20100810,1257.21,1258.16,1248.65,1249.79,5.05,5,157584400,416026,9064540,28611232,9544047,324960,1541082,432,154053468,20100806,14554614,3102882,14405816,3059883,141848763,26117730,105187,35659,118998,43950,248601,93951,0,0,61171869,79539376,21115379,1880368,10729,439,439,416,156,220,46,6,2,0,0,205,234,6,2,0
10003,20100811,1986.2,1986.2,1951.15,1951.15,39.17,5,75277900,756974,8725184,94011916,19663048,712859,12330522,197,74495371,20100809,8830533,7334921,9700077,7618308,105557665,64159610,56932,57401,79856,91746,236219,357848,0,0,24499771,50587290,40365457,4475532,42836,199,199,199,29,161,9,1,2,0,0,152,47,3,0,0
10002,20100811,1740.96,1742.58,1721.68,1726,21.58,5,80876900,4025617,13525597,784987030,59290649,4047149,277176487,100,80876926,20100809,9828310,28809085,9404122,28155599,89910997,255729332,113300,677782,102467,546727,288154,2555266,0,0,12188746,64694064,70876292,11699446,130934,100,100,100,21,72,7,0,0,0,0,86,14,5,0,0
10004,20100811,1248.99,1249.26,1228.55,1230.49,19.3,5,209969200,398119,9064775,28174613,9544164,324103,1516151,432,207881966,20100809,14914315,2397465,16324461,2654728,140438617,25914167,35380,13015,121810,32685,162171,74278,0,0,64741480,137497086,27059499,1880389,10621,439,439,414,106,269,42,2,3,0,0,196,243,3,3,0
10003,20100812,1922.77,1945.34,1918.92,1923.84,27.31,5,73262800,649773,8725246,92696559,19663358,712358,12097695,197,70437004,20100810,7795380,5394467,8528700,5987173,104824345,63636757,63949,69253,143923,156640,156245,270461,0,0,17223177,53929291,38968819,4475594,42390,199,199,199,37,147,15,0,0,0,0,149,50,1,5,0
10004,20100812,1214.56,1223.82,1214.31,1216.52,13.97,5,193739100,367320,9064775,27853670,9544164,324463,1505156,432,187770997,20100810,12936525,2129297,12710091,2339254,140663341,25726670,63155,19825,91363,37901,133963,56199,0,0,80373015,106880261,25660099,1880389,10534,439,439,410,114,271,35,2,4,0,0,197,242,0,8,0
10002,20100812,1699.2,1709.52,1688.11,1688.11,37.89,5,79501400,4155085,13525667,767754117,59291000,4040861,270442164,100,79501495,20100810,8491948,26391139,7448734,23909473,90954135,258537871,84963,504648,123049,854619,250068,2205290,0,0,5013054,60128018,67550109,11699516,127564,100,100,100,9,87,4,0,0,0,0,86,14,1,0,0
10002,20100813,1697.13,1713.61,1690.56,1711.68,23.57,1,65583900,3345117,13525670,778473555,59291002,4037163,273444617,100,65583933,20100811,8296130,25210574,7287973,22394470,91963004,261670122,56343,474486,40587,398083,265824,2281702,0,0,55676844,6649431,55146807,11699516,129007,100,100,100,78,18,4,0,0,0,0,87,13,1,0,0
10004,20100813,1221.43,1232.13,1221.43,1231.76,15.24,1,138976400,300173,9066806,28204956,9545327,323572,1522488,432,135104262,20100811,12576468,2027362,13127287,2038576,140113532,25733749,104940,26515,69892,17813,169011,64897,0,0,93202665,31806003,19150518,1880622,10666,439,439,412,248,115,52,7,3,0,0,198,241,3,7,0
10003,20100813,1933.98,1949.87,1928.63,1949.56,25.72,1,57109200,601004,8725246,93935760,19663358,711430,12279617,197,52824041,20100811,7193312,5880706,6950871,5798710,105066786,63784709,110659,114440,76087,69316,190817,315579,0,0,37340502,18971147,31722123,4475594,42540,199,199,199,134,53,12,0,0,0,0,152,47,1,3,0
10004,20100816,1232.79,1234.17,1225.57,1232.77,1.01,1,184405300,316444,9066806,28228791,9545327,322789,1520544,432,180061940,20100812,11733464,1882833,13193883,2220316,138653113,25426695,56370,20187,99248,29642,126133,55442,0,0,85908802,93543259,25382477,1880622,10673,439,439,405,163,205,41,9,1,0,0,199,240,2,13,0
10002,20100816,1699.28,1711.93,1680.6,1709.14,2.54,5,70670500,3161907,13525670,777318703,59291004,4029645,272214608,100,70670575,20100812,8677450,22536244,7710395,20425173,92930401,264082101,48757,381660,59794,533409,254787,2129943,0,0,33468432,34898637,58522146,11699517,128794,100,100,100,37,57,6,0,0,0,0,87,13,1,0,0
10003,20100816,1945.73,1945.74,1923.96,1940.49,9.07,5,48305400,481711,8735082,93544359,19712538,706604,12182929,197,45272836,20100812,6856631,5231896,7126312,5261133,104796682,63817380,72144,63501,86377,92149,176584,286928,0,0,18417491,26705966,26335112,4485430,42278,199,199,199,62,117,20,0,0,0,0,152,47,1,6,0
10003,20100817,1939.75,1956.99,1937.72,1956.08,15.59,1,50900600,591404,8735082,94295859,19712538,706597,12291916,197,48427567,20100813,7652872,5867949,6976671,5622583,105281487,64129211,35701,59941,48316,67082,163969,279788,0,0,26031592,20791976,36042628,4485430,42755,199,199,199,113,70,16,1,0,0,0,153,46,2,1,0
10002,20100817,1701.84,1723.41,1698.63,1720.66,11.52,1,66045300,3248995,13525670,782558471,59291004,4027572,273517921,100,66045331,20100813,8662394,24112724,8843584,24216941,92749725,264298333,50508,352060,33141,255691,272154,2226309,0,0,44414643,12590654,54803342,11699517,130410,100,100,100,75,18,7,0,0,0,0,87,13,2,0,0
10004,20100817,1233.92,1235.56,1232.17,1233.03,0.26,1,293377000,471928,9066806,28235808,9545327,323405,1523269,431,288927731,20100813,19696384,2960594,19086246,2929865,139263501,25485578,50267,14953,59997,16898,116403,53499,0,0,129242691,153548319,33435981,1880622,10667,439,439,402,154,208,46,5,4,0,0,198,241,3,8,0
10003,20100818,1967.09,1973.41,1959.9,1972.33,16.25,1,55067600,659660,8735082,95079433,19712538,706821,12386781,197,53430633,20100816,7719760,7035640,8572918,7121915,104430869,64156997,31039,61134,41190,65672,153818,275251,0,0,28810739,25330704,38034930,4485431,43434,199,199,199,92,86,21,1,0,0,0,152,47,4,3,0
10004,20100818,1239.98,1241.82,1234.29,1234.66,1.63,1,226227900,414093,9066818,28272977,9545333,322084,1524637,431,215113476,20100816,19357659,2993571,19212379,2962774,139408261,25543343,112130,34100,120187,38519,108346,49078,0,0,114034692,60188627,29246986,1880622,10668,439,439,408,176,195,40,2,2,0,0,195,244,4,6,0
10002,20100818,1729.3,1730.13,1718.81,1727.31,6.65,1,75869500,3680982,13525670,785583618,59291004,4031137,274420543,100,75869590,20100816,9489551,27062746,10611734,29549704,91627852,262153704,58429,503374,45252,406783,285331,2322897,0,0,46570123,28569932,64128630,11699517,131102,100,100,100,60,35,5,0,0,0,0,87,13,4,0,0
10003,20100819,1971.5,1978.13,1971.5,1978.06,5.73,1,45677400,615268,8735082,95355423,19712538,706164,12477079,197,43948041,20100817,7120712,6803188,6835874,6894166,104715907,64172156,27034,80193,33141,57344,147711,298096,0,0,23028971,18510134,28112800,4485431,43764,199,199,199,107,77,15,1,0,0,0,152,47,7,3,0
10004,20100819,1237.8,1241.63,1237.77,1239.66,5,1,210625700,385775,9067867,28388672,9545858,322006,1526993,432,207270237,20100817,19886168,3016423,20250903,3118633,139043526,25482996,184561,44897,101020,25168,191887,68810,0,0,117470894,79396913,27397094,1880727,10715,439,439,417,201,175,46,9,0,0,0,196,243,5,4,0
10002,20100819,1729.12,1749.74,1728.17,1748.21,20.9,1,77787700,3980148,13525754,795093628,59291426,4034447,278471497,100,77787780,20100817,10099867,29286568,10653979,32688832,91073296,259251182,64720,512370,55371,315808,294680,2519464,0,0,58013129,14968433,65939910,11699601,132705,100,100,100,67,27,6,0,0,0,0,87,13,5,0,0
10002,20100820,1737.16,1744.76,1732.54,1742.86,5.35,5,66290800,3412917,13525755,792660225,59291427,4031465,277561628,100,66290884,20100818,8030304,25995756,7731532,26134529,91369969,259449031,63948,452354,56158,360560,302470,2611253,0,0,17542013,45860251,54340537,11699601,132648,100,100,100,39,54,7,0,0,0,0,87,13,8,0,0
10004,20100820,1235.82,1241.82,1235.6,1241.51,1.85,1,227986700,433418,9067871,28431340,9545875,321960,1526259,432,224435482,20100818,24246975,3277836,23602060,3176865,139688441,25614316,205821,35305,236570,42359,161138,61754,0,0,154587160,66331241,30138276,1880727,10713,439,439,407,174,185,57,3,1,0,0,199,240,4,4,0
10003,20100820,1969.28,1983.39,1965.63,1983.02,4.96,1,53646600,598482,8735082,95594600,19712538,705832,12468206,197,51887869,20100818,6654803,5829477,6927812,5814363,104442898,64268256,39504,95236,23272,42249,163943,351077,0,0,28871491,21483306,37182248,4485431,44076,199,199,199,95,83,21,0,1,0,0,152,47,12,3,0
10004,20100823,1245.7,1248.89,1237.36,1237.76,3.75,5,180890500,365214,9067871,28345841,9545875,321328,1511260,432,176569958,20100819,20070013,2963208,19856835,3149274,139901668,25462714,97683,13983,77681,12350,181140,63386,0,0,88936469,78921841,26112464,1880727,10714,439,439,413,159,217,41,3,0,0,0,199,240,5,5,0
10003,20100823,1990.06,2000.53,1976.14,1978.83,4.19,5,64954000,726636,8735082,95392974,19712538,704683,12452739,197,58310424,20100819,8067090,6958814,8049261,6799239,104462071,64512732,26340,43534,30794,45993,159489,348611,0,0,29303562,26010635,42805015,4485431,44136,199,199,199,89,88,22,1,0,0,0,152,47,14,3,0
10002,20100823,1747.76,1756.34,1734.33,1735.43,7.43,5,74927100,4005495,13525755,789278915,59291427,4031585,276477892,100,74927110,20100819,10006518,32472273,9567824,31409543,91809263,260913081,62596,444641,52794,411294,312272,2644592,0,0,26887735,41967339,63056859,11699601,133116,100,100,100,50,41,9,0,0,0,0,86,14,11,0,0
10002,20100824,1723.23,1739.29,1716.43,1727.43,8,5,69154500,3821928,13525755,785641048,59291427,4031442,275824749,100,69154550,20100820,7778544,27085390,7581511,25908304,92008151,262516670,66456,431913,61901,497134,316827,2579368,0,0,23494019,44612886,57562742,11699601,132528,100,100,100,33,64,3,0,0,0,0,86,14,7,0,0
10004,20100824,1237.59,1239.03,1231.58,1233.44,4.32,5,272727400,478600,9077871,28252518,9550875,321376,1508537,432,269357741,20100820,16557318,2706070,17035271,2810030,139423715,25387590,43813,14262,88587,24477,136366,53167,0,0,83449942,179277783,33417513,1881727,10709,439,439,418,136,236,55,3,0,0,0,196,243,5,10,0
10003,20100824,1974.9,1984.26,1959.08,1971.25,7.58,5,50790300,587798,8735082,95027206,19712538,720122,12520004,197,48046502,20100820,6865921,5890739,6728569,6168716,104599943,64292182,26895,61570,42791,73581,143593,336607,0,0,16426403,32828468,33005917,4485431,43986,199,199,199,55,126,18,0,0,0,0,152,47,8,1,0
10003,20100825,1949.32,1959.14,1937.5,1938.97,32.28,5,49922700,576402,8735082,93471103,19712538,720504,12402341,197,47226371,20100823,6032575,5099062,6825932,5706567,103796666,63793722,26620,54914,44753,90593,125460,300924,0,0,12145387,36296007,31461944,4485432,43580,199,199,199,33,153,13,0,1,0,0,151,48,5,5,0
10004,20100825,1227.88,1231.86,1218.9,1219.2,14.24,5,213613900,406601,9077873,27926088,9550876,320032,1483794,432,209646780,20100823,23518485,3520370,22640235,3565607,140301965,25379832,95330,27074,74067,28537,157629,51702,0,0,80880976,88443096,28235151,1881727,10612,439,439,413,96,284,38,1,1,0,0,197,242,3,9,0
10002,20100825,1713.15,1720.9,1701.55,1701.55,25.88,5,71972800,3568112,13525755,773871897,59291427,4029756,272047105,100,71972802,20100823,7495916,24642980,8001476,23943170,91505038,263588116,93284,475483,77760,576735,332351,2478114,0,0,22950926,47045899,59403150,11699601,130253,100,100,100,14,82,4,0,0,0,0,86,14,1,0,0
10002,20100826,1710.73,1712.2,1697.51,1697.51,4.04,5,75141000,3567369,13525807,772036290,59291689,4027496,271477990,100,75141055,20100824,8234648,24634507,8377036,25905472,91364830,262761865,82847,617437,77233,513511,337965,2582042,0,0,31923916,39562028,63334870,11699653,130027,100,100,100,37,58,5,0,0,0,0,86,14,0,0,0
10004,20100826,1225.33,1227.27,1212.94,1213.02,6.18,5,166540400,328452,9083073,27800832,9553476,318794,1479261,432,162362319,20100824,14073817,2447148,16360436,2675907,138015346,25182691,70903,17718,98276,23207,130256,46214,0,0,48850621,106962011,21482552,1882247,10573,439,439,408,140,232,43,1,2,0,0,195,244,1,10,0
10003,20100826,1948.54,1948.54,1922.91,1922.91,16.06,5,48860700,531513,8735082,92697002,19712538,719620,12365501,197,47078680,20100824,5570102,4914966,6410150,5501350,102956633,63273299,32968,47223,39302,60140,119126,288005,0,0,11555429,34992832,33075964,4485432,43438,199,199,198,50,129,19,0,0,0,0,151,48,2,5,0
10002,20100827,1691.59,1701.95,1686.38,1698.23,0.72,1,62171100,3198785,13525807,772361021,59291689,4025561,271044973,100,62171186,20100825,7488190,22483774,6879878,21801454,91976012,263749154,89541,645080,60149,446770,367357,2780347,0,0,27402650,30672468,50795631,11699653,130143,100,100,100,40,53,7,0,0,0,0,85,15,0,1,0
10003,20100827,1919.26,1927.96,1912.05,1919.53,3.38,5,39837200,445520,8735107,92535510,19712662,719762,12362909,197,38084384,20100825,4442422,3864126,4956835,4442570,102435550,62792053,38162,97985,30664,51320,126624,334658,0,0,15301208,21784482,26495282,4485433,43128,199,199,199,64,116,19,0,0,0,0,150,49,3,8,0
10004,20100827,1210.25,1212.94,1202.79,1207.53,5.49,5,131080800,257049,9083292,27676148,9553585,318918,1475182,432,129420647,20100825,12021070,2026131,12551789,2182103,137484627,25053166,35044,11456,57038,16295,108262,41374,0,0,54339920,68143342,18100429,1882269,10540,439,439,409,135,236,43,3,1,0,0,194,245,2,13,0
10003,20100830,1937.19,1949.92,1934.3,1949.92,30.39,1,44760100,462205,8735107,93879949,19712662,717291,12574353,197,42769256,20100826,6032878,4606471,5577819,4751695,102887569,62761240,19536,25948,21307,54174,124853,306436,0,0,28396280,11885211,27708212,4485433,43568,199,199,199,140,43,16,0,0,0,0,150,49,3,4,0
10004,20100830,1216.69,1219.2,1216.47,1218.81,11.28,1,126163800,253812,9083292,27933943,9553585,319260,1491840,432,124788179,20100826,11977847,2031226,11889624,2104571,137572850,25000675,48020,21933,22284,8531,133998,54775,0,0,92300591,29094670,18080358,1882269,10600,439,439,410,270,105,43,2,1,0,0,197,242,4,2,0
10002,20100830,1718.33,1730.17,1715.41,1729.55,31.32,1,62746200,3036639,13525807,786605017,59291689,4026279,275926656,100,62746276,20100826,7785302,22809898,7763914,24076926,91997998,262803793,64181,468378,58067,384276,373471,2864446,0,0,49955521,9406786,53084287,11699653,132314,100,100,100,88,4,8,0,0,0,0,86,14,2,0,0
10003,20100831,1934.51,1949.51,1933.87,1949.51,0.41,5,42063900,476319,8735107,93860665,19712662,716435,12616665,197,40874058,20100827,4916244,4297512,5789398,4766466,102014415,62378740,43893,59895,10779,27653,157967,338670,0,0,18842036,18772604,30903147,4485433,43376,199,199,199,64,119,16,0,0,0,0,150,49,5,6,0
10004,20100831,1214.33,1217.61,1210.93,1217.57,1.24,5,153222000,321439,9083292,27905564,9553585,320140,1494561,432,152017340,20100827,17561674,2887276,17692623,2824386,137441901,25097356,123378,41821,114993,33644,142383,62945,0,0,57919055,86821361,21592695,1882269,10601,439,439,405,156,214,41,3,0,0,0,200,239,5,8,0
10002,20100831,1716.23,1721.94,1703.7,1709.41,20.14,5,77446000,4023182,13524807,777409467,59286689,4024814,272469525,100,77446071,20100827,8279881,25370236,8770956,28151249,91510121,260344003,83356,619125,115261,538486,341566,2945082,0,0,13874088,62898379,65943968,11699653,131863,100,100,100,29,68,3,0,0,0,0,85,15,7,3,0
10002,20100901,1718.66,1734.02,1714.52,1730.29,20.88,1,85802800,4527581,13524807,786906227,59286689,4023205,275194001,100,85802821,20100830,10784689,33524765,8683258,29807090,93623025,264645479,52365,363353,67916,497850,326015,2810581,0,0,52785337,28803505,73047551,11699653,134608,100,100,100,76,18,6,0,0,0,0,86,14,12,1,0
10004,20100901,1223.05,1225.67,1221.36,1224.79,7.22,1,136736600,306837,9083301,28068406,9553590,320354,1507510,432,134425857,20100830,14794177,2820368,13994290,2636744,138241788,25306443,89625,37475,43004,20214,189004,80204,0,0,71437234,49762431,21217875,1882269,10621,439,439,406,221,155,43,1,1,0,0,198,241,7,5,0
10003,20100901,1956.59,1979.58,1954.01,1979.58,30.07,1,59083900,666913,8735107,95323511,19712662,716368,12860740,197,57298161,20100830,10790464,7312822,8656075,6832965,104147850,62954306,103253,78902,92530,79957,168690,337616,0,0,46629594,6919399,29571245,4485434,44164,199,199,199,141,40,18,1,0,0,0,151,48,12,0,0
10003,20100902,1991.73,1993.7,1982.56,1993.32,13.74,1,51137600,600176,8735107,95989127,19712662,716984,13000658,197,50334381,20100831,7490173,5976663,8792826,6572821,102844687,62428603,147426,84614,122332,68713,193784,353514,0,0,25189311,25368974,26269770,4485434,44508,199,199,199,116,68,15,0,0,0,0,152,47,17,1,0
10002,20100902,1750.04,1750.53,1733.39,1741.88,11.59,1,79515500,4420910,13525025,792183030,59287780,4023527,276266598,100,79515504,20100831,8674803,28788877,9544724,31221272,92748141,262614607,51924,427783,37464,301259,340475,2937106,0,0,46113418,29070661,68139286,11699872,136225,100,100,100,62,30,8,0,0,0,0,87,13,11,0,0
10004,20100902,1232.33,1233.36,1228.05,1230.15,5.36,1,140337700,299116,9083301,28189647,9553590,321165,1515387,432,138433821,20100831,18613573,3040610,17891491,3019521,138987230,25360742,283889,60148,286125,61907,186768,78443,0,0,87250546,42503682,21271099,1882269,10645,439,439,414,217,159,46,3,2,0,0,199,240,8,3,0
10004,20100903,1233.98,1235.51,1229.04,1232.17,2.02,1,151364100,306451,9083337,28240009,9553608,321523,1523123,432,149976013,20100901,15131575,2691448,15678352,2819713,138445233,25265392,162680,41967,106711,40817,242737,79594,0,0,76226091,57256856,22481713,1882273,10629,439,439,415,177,178,65,3,1,0,0,200,239,5,6,0
10003,20100903,2000.04,2014.5,1999.25,2010.57,17.25,1,53856100,668241,8735117,96512749,19712712,717928,13078809,197,52362168,20100901,9019057,6924040,8567521,7293612,103298253,62160110,60490,99645,62816,85154,191458,368008,0,0,40535957,12316922,28276490,4485444,44866,199,199,199,112,68,19,0,0,0,0,152,47,16,4,0
10002,20100903,1746.48,1752.41,1738.66,1744.1,2.22,1,86733400,4767083,13525025,793191432,59287780,4027076,276876292,100,86733430,20100901,9520109,32395744,9898375,33384243,92371116,262089404,55923,331286,93396,541656,303002,2726732,0,0,51125279,32276105,74498413,11699872,135748,100,100,100,52,41,7,0,0,0,0,88,12,9,0,0
10003,20100906,2019.77,2020.8,2003.93,2012.49,1.92,1,51633900,585271,8735117,96583731,19712712,718771,13044461,197,50701260,20100902,9290302,6873982,8565145,6086549,104023910,63053428,24774,48912,44672,49944,171560,366978,0,0,35621098,14272318,30350542,4485444,44666,199,199,199,85,91,23,1,0,0,0,152,47,9,3,0
10002,20100906,1755.53,1758.2,1748.58,1756.32,12.22,1,83551300,4233400,13525025,798752895,59287780,4030971,279615366,100,83551339,20100902,11128110,31614415,10117378,30438750,93393098,263761571,67156,342770,81203,534201,288955,2535297,0,0,50070955,17815161,69090040,11699872,135961,100,100,100,44,42,14,0,0,0,0,88,12,4,1,0
10004,20100906,1238.74,1240.18,1236.52,1240.18,8.01,1,171080900,306264,9083337,28423722,9553608,321233,1532962,432,167929627,20100902,20153225,2900496,18932306,2808396,139667002,25389385,140560,44255,76249,30422,307048,93422,0,0,105911445,50972330,22483486,1880468,10630,439,439,410,210,154,53,2,1,0,0,199,240,3,1,0
10003,20100907,2009.63,2011.78,1997.27,1997.74,14.75,5,44486200,506641,8735117,95887185,19712712,718031,12971666,197,43906527,20100903,6992543,5577253,6998803,5395452,104015400,63326480,10739,26576,27965,80283,154334,313260,0,0,17851759,25544579,27087154,4485444,44493,199,199,199,54,126,19,0,0,0,0,152,47,3,1,0
10002,20100907,1755.92,1760.76,1751.32,1752.87,3.45,5,63224500,3673120,13525025,797183667,59287780,4033680,279977260,100,63224594,20100903,7958315,24578422,7047577,23341410,94303837,265302639,42226,252692,63623,427638,267558,2360355,0,0,11685294,45942401,53602607,11699872,135311,100,100,100,20,67,13,0,0,0,0,88,12,2,1,0
10004,20100907,1242.7,1243.04,1240.28,1241.44,1.26,1,188728800,372087,9098168,28464702,9559417,319807,1530852,432,186921945,20100903,21944578,3352623,21095885,3252408,140516295,25532192,84655,33597,94070,30612,297633,96408,0,0,109180351,63279054,23904648,1883434,10537,439,439,412,164,195,57,2,2,0,0,199,240,8,5,0
10002,20100908,1744.78,1750.15,1734.46,1742.81,10.06,5,77797900,3793824,13525105,792606028,59288178,4033430,277797662,100,77797974,20100906,9321896,26134361,7885880,23845146,95739830,267942660,64656,443722,50586,449156,281628,2354919,0,0,21466506,54614978,67710055,11699872,134615,100,100,100,34,61,5,0,0,0,0,87,13,2,1,0
10003,20100908,1995.27,1999.59,1989.22,1994.45,3.29,5,49440800,517221,8735117,95733694,19712712,718985,12969315,197,48915332,20100906,7587903,5184429,7291072,5176773,104345841,63420786,98918,94933,78964,78034,174288,330154,0,0,24462088,23361099,28337652,4485524,44540,199,199,199,65,124,10,0,0,0,0,153,46,6,4,0
10004,20100908,1240.65,1243.03,1236.86,1239.28,2.16,5,168576100,359630,9120174,28501701,9669419,319297,1527255,432,166286976,20100906,18012782,2996985,17296453,3027586,141232624,25534501,192300,50074,112810,28786,377123,117696,0,0,87966460,75305819,25085741,1905434,10490,439,439,409,147,222,48,3,2,0,0,195,244,6,5,0
10002,20100909,1750.15,1754.27,1737.78,1747.77,4.96,1,86588800,4707943,13525243,794869559,59288871,4029640,277640722,100,86588840,20100907,9799049,30608550,9039081,28972983,96507112,270010504,46469,383227,43010,409351,285087,2328797,0,0,39006870,43367341,73276776,11700010,135494,100,100,100,58,35,7,0,0,0,0,87,13,7,0,0
10004,20100909,1244.86,1246.68,1242.36,1244.02,4.74,1,212274400,389288,9120205,28611351,9669575,318148,1539467,432,210371285,20100907,18095852,3133727,19460532,3209273,139867944,25498157,162483,52200,175356,54897,364250,114998,0,0,80613195,127863169,27366707,1905465,10529,439,439,405,191,178,47,5,2,0,0,195,244,10,8,0
10003,20100909,2002.99,2010.27,1999.1,2007.88,13.43,1,46767100,563180,8735342,96399102,19713834,719785,13067014,197,46243560,20100907,6207220,5149414,6950274,5564049,103603516,63093900,70301,106811,20371,37832,224218,399134,0,0,25204602,14387302,27658354,4485524,44302,199,199,199,98,82,19,0,0,0,0,153,46,7,3,0
10002,20100910,1756.65,1773.9,1755.7,1766.8,19.03,1,80528200,4224757,13525253,803525060,59288917,4039873,281108569,100,80528261,20100908,10629795,31477246,12012032,34898001,95140569,267075201,53015,400557,41743,314358,296359,2414993,0,0,62172490,15020644,68148197,11700010,137046,100,100,100,73,22,5,0,0,0,0,88,12,11,0,0
10004,20100910,1248.11,1252.19,1247.32,1251.25,7.23,1,180505400,342741,9120258,28781549,9669842,319123,1553879,432,177629529,20100908,17315151,3606886,15181162,3162894,142002443,25986013,78645,36771,66553,32942,376342,118823,0,0,91883702,69524728,24693615,1905519,10571,439,439,416,229,143,52,4,3,0,0,198,241,11,8,0
10003,20100910,2016.34,2031.15,2015.48,2030.1,22.22,1,58109600,616643,8735356,97465363,19713904,720926,13236790,197,56614782,20100908,10435583,6554727,9148477,6302157,104890672,63447119,16042,30082,35332,52421,204928,376798,0,0,33334498,14755951,28649358,4485547,45068,199,199,199,145,45,9,0,0,0,0,153,46,9,1,0
10004,20100913,1256.45,1257.81,1252.19,1256.68,5.43,1,194416600,411078,9120258,28905718,9669842,319710,1571745,432,191421697,20100909,19067354,3939938,18745317,3685354,142325460,26294214,313339,129491,218578,86543,471103,161774,0,0,107893609,77230181,27025095,1905519,10567,439,439,403,184,195,36,2,1,0,0,198,241,9,5,0
10002,20100913,1776.73,1785.19,1772.68,1784.57,17.77,1,93539600,4956804,13525253,811607066,59288917,4049066,284530815,100,93539637,20100909,12350486,36943185,11858461,35621755,95636074,269033856,49072,373558,53331,340973,292100,2447576,0,0,51743602,36693247,78824694,11700010,137220,100,100,100,56,36,8,0,0,0,0,88,12,15,0,0
10003,20100913,2038.33,2048.98,2035.71,2048.98,18.88,1,76004200,849100,8735356,98366882,19713904,720613,13402311,197,74670629,20100909,12264493,8838443,11013717,8441034,106140268,63966040,42208,58985,25806,35825,221330,399960,0,0,43032157,26787490,40871952,4485547,45458,199,199,199,98,79,22,3,0,0,0,153,46,15,0,0
10003,20100914,2053.64,2054.5,2037.94,2037.94,11.04,5,69242900,849301,8735356,97767545,19713904,721436,13346350,197,68260739,20100910,10147081,9416586,9798428,8804760,106489911,64693665,58295,100564,69366,84746,210259,415768,0,0,21352676,44681065,33756363,4485547,45178,199,199,199,71,113,15,0,0,0,0,152,47,15,4,0
10002,20100914,1790.69,1794.3,1777.6,1783.22,1.35,5,97851700,5187629,13525254,810991071,59288918,4055388,285022321,100,97851748,20100910,12136084,37257942,13207407,38897966,94566096,267936220,66931,509597,60581,372561,298450,2584615,0,0,44228312,49122466,85653070,11700011,137295,100,100,100,47,48,5,0,0,0,0,88,12,11,0,0
