DATA_DATE,IND_TP_CD,DATA_DATE,IDX_OPPR,IDX_HIPR,IDX_LOPR,IDX_CLPR,IDX_YDAY_CMPR_AMT,YDAY_CMPR_SECT,VOLM,TR_AMT,STK_CNT,AVLS,CAP_AMT1,FRMN_HOLD_STK_CNT,FRMN_HOLD_AVLS,MRTR_ITEM_CNT,CRDT_ENBL_ITEM_VOLM,CRDT_DATA_DATE,LEND_NEW_STKQ,LEND_NEW_AMT,LEND_RMBR_STKQ,LEND_RMBR_AMT,LEND_BALAN_STKQ,LEND_BALAN_AMT,STLOAN_RMBR_AMT,STLOAN_RMBR_STKQ,STLOAN_NEW_AMT,STLOAN_NEW_STKQ,STLOAN_BALAN_AMT,STLOAN_BALAN_STKQ,FRWDELVY_MTR_QTY,FRWDELVY_STK_AVG_PRC,RISE_ITEM_VOLM,DPRICE_ITEM_VOLM,FACE_ADJ_VOLM,SAME_FACE_STK_CNT,CLPR_AVG,ALL_ITEM_CNT,CO_CNT,TR_TYPE_TYPE_ITEM_CNT,RISE_ITEM_CNT,DPRICE_ITEM_CNT,STNR_ITEM_CNT,TOP_ITEM_CNT,BTM_ITEM_CNT,YYW_MXPR_ITEM_CNT,YYW_MNPR_ITEM_CNT,D25_EMA_EXCD_ITEM_CNT,D25_EMA_FLSH_ITEM_CNT,W52_NEW_HIPR_ITEM_CNT,W52_NEW_LOPR_ITEM_CNT,DVID_YIRT,일별상승종목비율,일별하락종목비율,일별보합종목비율,일별상한가종목비율,일별하한가종목비율,외국인보유비율,연중최고가종목비율,연중최저가종목비율,25일이평상회종목비율,25일이평하회종목비율,52주신고가종목비율,52주신저가종목비율
2005-08-01,10001,2005-08-01,1113.9,1116.75,1107.78,1115.98,4.69,1,501118000,3024433,23071532,520527844,79989270,5600383,217569980,817,643061866,20050728,2383669,940394,2484436,913746,55743060,19322365,8450,27587,1474,7478,69943,243888,184238659,1589,295484481,140178915,154840187,16037804,23350,840,684,796,318,405,80,18,1,78,2,82,18,76,2,0,39.94974874,50.87939698,10.05025126,2.261306533,0.125628141,41.79795231,9.798994975,0.251256281,10.30150754,2.261306533,9.547738693,0.251256281
2005-08-02,10001,2005-08-02,1117.21,1118.85,1110.31,1118.83,2.85,1,565867400,3258764,23076119,521858652,80000740,5605605,218335256,818,671077320,20050729,3122591,1228111,2933433,1026664,55929218,19519173,2055,10791,2670,9904,69328,244776,250345225,4675,331109399,217377632,172847649,16040098,23274,840,684,804,301,433,74,12,3,71,3,80,19,69,3,0,37.43781095,53.85572139,9.2039801,1.492537313,0.373134328,41.83800636,8.830845771,0.373134328,9.950248756,2.36318408,8.582089552,0.373134328
2005-08-03,10001,2005-08-03,1126.92,1129.92,1116.95,1117.11,1.72,5,656493500,4632346,23076018,521184778,80000233,5606085,218306929,819,462751180,20050801,3039981,1322728,3914394,1558653,55020959,19280393,3405,24220,2512,13028,70221,255971,263116105,5708,295392637,240720605,232007847,16039997,23205,840,684,807,302,453,59,11,3,81,4,77,22,80,4,0,37.42255266,56.133829,7.311028501,1.36307311,0.371747212,41.88666634,10.03717472,0.495662949,9.541511772,2.726146221,9.913258984,0.495662949
2005-08-04,10001,2005-08-04,1119.76,1122.46,1105.1,1111.39,5.72,5,679075800,4011577,23090388,518573430,80013980,5605397,217697968,819,346018791,20050802,3434084,1157309,4021855,1362938,54371390,19073640,1087,6815,10268,38274,61040,224510,322944415,3202,150507060,519484520,201125068,16042746,23206,841,685,803,216,542,51,10,10,29,4,70,29,29,3,0,26.89912827,67.49688667,6.351183064,1.245330012,1.245330012,41.98016239,3.611457036,0.498132005,8.717310087,3.611457036,3.611457036,0.373599004
2005-08-05,10001,2005-08-05,1098.56,1101.15,1084.23,1089.36,22.03,5,556850300,3056516,23070197,508327772,80003685,5601907,213647576,819,390278468,20050803,3101254,1273828,2100382,1088010,55372262,19256014,848,9099,10509,30347,51379,203259,276327722,4364,57571064,495254958,162197589,16041187,23001,841,685,800,129,634,47,4,10,15,6,61,38,15,4,0,16.125,79.25,5.875,0.5,1.25,42.02949116,1.875,0.75,7.625,4.75,1.875,0.5
2005-08-08,10001,2005-08-08,1081.69,1088.52,1079.63,1086.64,2.72,5,390223100,2308560,23071807,507059876,80011734,5600396,213153159,819,409170376,20050804,2298843,852130,2144848,780982,55526257,19327013,2319,9506,2606,18153,51092,194612,176338177,4785,173222070,207326724,121679378,16042397,22817,841,685,801,277,460,69,10,6,9,8,56,43,8,7,0,34.58177278,57.42821473,8.61423221,1.248439451,0.74906367,42.03707867,1.123595506,0.998751561,6.991260924,5.368289638,0.998751561,0.873907615
2005-08-09,10001,2005-08-09,1082.76,1099.79,1079.53,1099.77,13.13,1,462130800,2791367,23072237,513003126,80013884,5602006,215148533,819,425036114,20050805,3151999,1476078,1798328,773936,56879928,20028944,16354,37232,16458,32168,50988,199677,191864500,4802,398405556,52106632,149612221,16042827,22909,841,685,804,553,193,65,16,4,16,8,58,42,16,6,0,68.78109453,24.00497512,8.084577114,1.990049751,0.497512438,41.93902963,1.990049751,0.995024876,7.213930348,5.223880597,1.990049751,0.746268657
2005-08-10,10001,2005-08-10,1103.61,1114.4,1100.2,1104.86,5.09,1,448547100,2998829,23072601,515406660,80015582,5608240,216193075,820,381569779,20050808,2672689,1228504,2862055,1103099,56690562,20154349,7760,24458,6080,13691,52668,210446,170955973,3127,227601609,149571974,158339886,16043266,23038,841,685,802,454,276,79,12,3,42,4,57,43,39,3,0,56.6084788,34.41396509,9.850374065,1.496259352,0.374064838,41.94611591,5.236907731,0.498753117,7.10723192,5.36159601,4.862842893,0.374064838
2005-08-11,10001,2005-08-11,1104.69,1123.77,1104.35,1123.77,18.91,1,438882400,3164690,23072687,524223590,80016017,5610476,219885616,818,381710579,20050809,2451116,1042211,2375354,939237,56764124,20254241,14580,39371,7600,15481,59648,234335,158751851,2124,348485628,60864706,150251347,16043353,23281,841,685,804,519,214,73,11,2,49,1,57,43,49,1,0,64.55223881,26.61691542,9.07960199,1.368159204,0.248756219,41.94500595,6.094527363,0.124378109,7.089552239,5.348258706,6.094527363,0.124378109
2005-08-12,10001,2005-08-12,1127.39,1131.97,1120.39,1130.22,6.45,1,409333200,3294767,23077461,527346456,80027851,5608704,221435463,820,412101239,20050810,3034057,1596623,2407463,1081939,57390718,20767514,4315,13459,629,5567,63334,242226,129076333,3124,171347336,211400908,155806505,16045720,23329,842,686,800,457,284,69,8,2,59,3,60,39,57,1,0,57.125,35.5,8.625,1,0.25,41.99050937,7.375,0.375,7.5,4.875,7.125,0.125
2005-08-16,10001,2005-08-16,1131.72,1137.46,1115.85,1116.93,13.29,5,407787400,3045229,23077691,521164023,80029004,5609067,218776369,820,420730854,20050811,2530930,1165342,2801079,1181938,57120219,20749915,8681,26999,7823,28559,64192,240666,139991234,2114,151311091,198565999,155429477,16045951,23105,842,686,804,232,518,59,11,4,53,1,53,46,51,1,0,28.85572139,64.4278607,7.338308458,1.368159204,0.497512438,41.97840974,6.592039801,0.124378109,6.592039801,5.721393035,6.343283582,0.124378109
2005-08-17,10001,2005-08-17,1107.27,1114.42,1100.68,1113.25,3.68,5,452668200,2961766,23089697,519537243,80015182,5602783,217926112,820,380890428,20050812,2576564,1198133,3001735,1000762,56706491,20951133,4822,14199,4176,14100,64838,240766,204747894,2427,238894429,154877200,164416216,16043186,23156,843,686,802,313,426,71,15,6,33,8,54,45,34,4,0,39.02743142,53.11720698,8.85286783,1.87032419,0.748129676,41.94619634,4.114713217,0.997506234,6.733167082,5.610972569,4.239401496,0.498753117
2005-08-18,10001,2005-08-18,1115.49,1115.82,1092.37,1092.71,20.54,5,439399400,3378977,23089697,509975738,80015182,5600465,213543689,820,365601389,20050816,2661620,1251282,2281893,938977,57084758,21261391,12461,35422,11411,38514,65888,237674,158327803,4289,103825244,325135439,185040066,16043186,22925,843,686,805,218,532,60,9,2,41,7,49,50,39,6,0,27.08074534,66.08695652,7.453416149,1.118012422,0.248447205,41.87330359,5.093167702,0.869565217,6.086956522,6.211180124,4.844720497,0.745341615
2005-08-19,10001,2005-08-19,1088.15,1092.58,1078.53,1089.88,2.83,5,398076700,2771749,23097701,508763603,80027132,5603025,213164858,824,357274704,20050817,2116323,955564,1963869,988692,57237212,21227851,4261,10084,10401,32992,59748,214763,168191879,4032,232898102,145411178,159054205,16045576,22950,843,686,799,338,375,90,7,1,21,14,50,50,18,9,0,42.3028786,46.93366708,11.2640801,0.876095119,0.125156446,41.8986061,2.628285357,1.752190238,6.257822278,6.257822278,2.25281602,1.12640801
2005-08-22,10001,2005-08-22,1095.24,1116.68,1091.76,1116.68,26.8,1,383445700,2683860,23097915,521158716,80028226,5601845,218199181,824,335314761,20050818,2589109,1156136,1905462,826903,57920859,21555997,6409,21149,4220,10665,61937,225246,136758785,1057,330065468,25503648,151076371,16045795,23404,843,686,807,573,180,59,8,3,38,9,51,48,35,7,0,71.00371747,22.30483271,7.311028501,0.991325898,0.371747212,41.8680863,4.708798017,1.115241636,6.319702602,5.94795539,4.337050805,0.867410161
2005-08-23,10001,2005-08-23,1118.17,1121.89,1108.59,1115.84,0.84,5,367014000,3897650,23108347,520920770,80080385,5594184,217918531,824,325943553,20050819,2821810,1045374,2107020,860836,58635649,21740463,2614,11494,1114,6642,63437,230100,127986442,12866,173112674,173784772,167993019,16056227,23395,847,690,813,382,356,79,11,2,45,5,53,46,49,4,0,46.98646986,43.78843788,9.717097171,1.35301353,0.24600246,41.83333504,5.535055351,0.61500615,6.519065191,5.658056581,6.027060271,0.49200492
2005-08-24,10001,2005-08-24,1111.9,1111.91,1088.74,1094.21,21.63,5,339738500,3178908,23110005,510954899,80081213,5595105,213452720,824,379863945,20050822,2160850,1007010,2039643,900925,58756526,21846245,10901,24255,21524,54072,52814,200279,111361517,5210,46665726,268643578,159812647,16056393,23068,847,690,805,200,539,72,5,1,29,12,47,52,29,11,0,24.8447205,66.95652174,8.944099379,0.621118012,0.124223602,41.77525657,3.602484472,1.49068323,5.838509317,6.459627329,3.602484472,1.366459627
2005-08-25,10001,2005-08-25,1085.54,1104.25,1079.14,1097.29,3.08,1,337856100,2904164,23110005,512360974,80081213,5586728,213955882,829,356069758,20050823,1981332,1041462,2016189,927171,58705419,21952313,5482,21261,10990,23528,47306,198013,122486591,3082,124386870,197077802,140399010,16056393,23121,847,690,797,332,405,75,8,0,29,7,50,49,28,6,0,41.65621079,50.81555834,9.410288582,1.003764115,0,41.7588171,3.638644918,0.878293601,6.273525721,6.148055207,3.513174404,0.752823087
2005-08-26,10001,2005-08-26,1097.55,1103.74,1086.53,1086.55,10.74,5,385559100,2828484,23110038,507401011,80081380,5624929,211789277,829,325229223,20050824,2183471,930347,2608448,1080343,58280442,21802284,2640,14937,4360,10450,45586,202500,132973650,4530,150399535,225325191,147595488,16056326,23074,847,690,810,310,438,68,6,4,40,10,49,51,39,9,0,38.27160494,54.07407407,8.395061728,0.740740741,0.49382716,41.74001872,4.938271605,1.234567901,6.049382716,6.296296296,4.814814815,1.111111111
2005-08-29,10001,2005-08-29,1068.14,1073.37,1059.21,1063.16,23.39,5,369428700,2434090,23121353,496476340,80127619,5626353,207956107,829,327781641,20050825,2086676,760787,2725627,1130015,57639581,21430638,14180,28670,7616,36749,52150,194423,141526606,2384,66912116,299512802,130563882,16065574,22507,852,695,802,98,679,34,7,13,13,21,40,59,14,16,0,12.21945137,84.66334165,4.239401496,0.872817955,1.620947631,41.88640832,1.620947631,2.618453865,4.987531172,7.356608479,1.74563591,1.995012469
2005-08-30,10001,2005-08-30,1074.63,1078.42,1055.54,1072.61,9.45,1,331642500,2413191,23126332,500748656,80152514,5625538,209665957,829,384671410,20050826,2427869,979596,1983348,800705,58079602,21608620,5272,14972,13640,35824,43782,173571,127183345,4449,211072245,98881651,126978070,16070553,22575,852,695,793,416,313,79,4,3,14,22,37,62,14,13,0,52.45901639,39.4703657,9.962168979,0.504413619,0.378310214,41.8704982,1.765447667,2.774274905,4.665825977,7.818411097,1.765447667,1.639344262
2005-08-31,10001,2005-08-31,1068.89,1085.14,1067.3,1083.33,10.72,1,344646300,2335869,23131332,505714893,80155014,5627436,211622437,829,353936685,20050829,2334039,961909,1526967,647550,58886674,21922280,7689,28118,10351,22843,41120,178846,133278982,4026,244939284,71324570,128439656,16071053,22756,852,695,801,451,276,87,13,3,20,20,35,64,20,13,0,56.30461923,34.45692884,10.86142322,1.622971286,0.374531835,41.84619435,2.496878901,2.496878901,4.369538077,7.990012484,2.496878901,1.622971286
2005-09-01,10001,2005-09-01,1093.47,1106.37,1092.14,1106.37,23.04,1,401783100,3006542,23131332,516481756,80155014,5631831,216314713,829,311803459,20050830,2723973,1196523,2383112,1092594,59227235,22026167,6351,29825,4992,10310,42479,198361,153723959,2543,333956191,42289041,158815221,16070653,23233,852,695,808,617,145,51,9,1,43,9,37,62,42,9,0,76.36138614,17.94554455,6.311881188,1.113861386,0.123762376,41.88235315,5.321782178,1.113861386,4.579207921,7.673267327,5.198019802,1.113861386
2005-09-02,10001,2005-09-02,1110.11,1118.87,1108.95,1115.83,9.46,1,362125500,2906738,23132279,520775709,80155139,5634109,217884772,830,476156729,20050831,2702478,1157939,1941764,899620,59987949,22281215,6559,20068,4050,20041,44988,198389,142026096,3572,209102680,93378577,144722085,16070578,23403,852,695,801,452,287,69,6,3,40,6,37,63,40,5,0,56.42946317,35.83021223,8.61423221,0.74906367,0.374531835,41.83850518,4.993757803,0.74906367,4.619225968,7.865168539,4.993757803,0.624219725
2005-09-05,10001,2005-09-05,1120.32,1121.84,1111.95,1114.5,1.33,5,337238300,2108264,23132960,520163300,80158544,5639769,217554932,830,402834086,20050901,2627756,1026837,1463271,807438,61152434,22494229,5192,27092,2620,12064,47560,213420,140542259,1644,190921466,136401230,106950958,16071459,23373,852,695,801,400,332,76,10,9,43,5,38,61,43,5,0,49.93757803,41.44818976,9.488139825,1.248439451,1.123595506,41.82435247,5.368289638,0.624219725,4.744069913,7.615480649,5.368289638,0.624219725
2005-09-06,10001,2005-09-06,1120.11,1135.53,1119.22,1122.65,8.15,1,494878200,3188076,23137692,524154078,80175868,5636652,219472513,830,436332434,20050902,2849229,1060334,2990698,1461511,61010965,22092802,11169,54246,8276,28389,50453,239278,223325792,2110,281046305,164989039,211496760,16074924,23570,853,696,813,450,287,80,2,0,42,3,42,57,43,3,0,55.35055351,35.30135301,9.840098401,0.24600246,0,41.87175531,5.166051661,0.36900369,5.166051661,7.011070111,5.289052891,0.36900369
2005-09-07,10001,2005-09-07,1136.25,1143,1132.82,1142.99,20.34,1,414587800,3364606,23138666,533749740,80180737,5637366,223629375,830,326419809,20050905,2704160,1250784,2450138,1217192,61263537,22124983,20267,77162,16982,52656,53738,263782,146296013,5575,285238329,69110113,188772919,16075897,23875,853,696,804,534,201,77,8,0,56,0,44,55,55,0,0,66.41791045,25,9.577114428,0.995024876,0,41.89779558,6.965174129,0,5.472636816,6.84079602,6.84079602,0
2005-09-08,10001,2005-09-08,1152.68,1153.63,1135.78,1145.26,2.27,1,464467400,3996777,23138848,534788710,80181581,5642466,224269587,830,471472381,20050906,2668564,1391265,2620813,1121862,61311288,22390991,5177,18692,4125,14916,54790,267559,188006609,3767,233093460,218296276,183035281,16076266,23932,853,696,805,285,440,85,6,0,52,3,46,53,51,2,0,35.40372671,54.65838509,10.55900621,0.745341615,0,41.93611099,6.459627329,0.372670807,5.714285714,6.583850932,6.335403727,0.248447205
2005-09-09,10001,2005-09-09,1145.48,1152.51,1139.14,1152.5,7.24,1,373874000,2992694,23139062,538072838,80181794,5644881,225018278,830,355552254,20050907,2725425,1569201,2277960,987496,61758753,22970758,11399,34442,16424,39838,49765,262162,138313638,5783,177567635,179576810,150748364,16076309,23985,853,696,805,417,321,76,4,0,43,1,52,47,43,1,0,51.80124224,39.8757764,9.440993789,0.49689441,0,41.81929696,5.341614907,0.124223602,6.459627329,5.838509317,5.341614907,0.124223602
2005-09-12,10001,2005-09-12,1158.09,1166.8,1156.69,1158.36,5.86,1,487837600,4328506,23094725,540985090,80177997,5653325,226333268,829,504010887,20050908,3930424,1771508,4217053,1747647,61472124,22993440,7487,32363,9887,39713,47365,254810,193867644,7662,352106937,116250852,225262212,16075549,24086,853,696,810,405,345,68,8,2,82,4,60,39,82,3,0,50,42.59259259,8.395061728,0.987654321,0.24691358,41.83724694,10.12345679,0.49382716,7.407407407,4.814814815,10.12345679,0.37037037
2005-09-13,10001,2005-09-13,1160.27,1166.22,1150.76,1158.12,0.24,5,379763700,3546611,23095481,541284880,80181756,5656621,227449670,829,479078051,20050909,2302631,1199427,2298803,1171416,61472252,23020477,8871,43484,7120,26676,49116,271619,122824221,5145,130127119,219810493,164591406,16076301,23917,853,696,805,248,486,75,6,2,46,3,61,39,46,2,0,30.80745342,60.37267081,9.316770186,0.745341615,0.248447205,42.02032578,5.714285714,0.372670807,7.577639752,4.844720497,5.714285714,0.248447205
2005-09-14,10001,2005-09-14,1154.73,1170.77,1152.61,1170.77,12.65,1,532403800,4185151,23095521,547259329,80181957,5650812,229378961,829,350363354,20050912,5122597,1906532,3228876,1206659,63365973,23720280,12557,35985,11545,43312,50128,264292,256272226,5906,428111692,82462761,205505794,16076341,24098,853,696,808,431,312,73,15,1,74,4,56,43,73,3,0,53.34158416,38.61386139,9.034653465,1.856435644,0.123762376,41.91412532,9.158415842,0.495049505,6.930693069,5.321782178,9.034653465,0.371287129
2005-09-15,10001,2005-09-15,1164.1,1178.61,1160.46,1169.59,1.18,5,516638600,4465164,23084553,546363414,80126189,5648739,229529447,829,400031192,20050913,4083649,1915661,2885367,1344920,64564255,24291011,11610,49487,3789,19836,57949,293941,204450051,5975,192250380,291188726,214094394,16076388,23786,852,695,804,337,411,66,5,1,91,3,52,47,89,1,0,41.91542289,51.11940299,8.208955224,0.621890547,0.124378109,42.01039841,11.31840796,0.373134328,6.467661692,5.845771144,11.06965174,0.124378109
2005-09-16,10001,2005-09-16,1172.42,1176.06,1164.13,1174.13,4.54,1,385977200,3517125,23088792,548396142,80147384,5639856,229812655,829,462914709,20050914,2879639,1444562,2430695,1246750,65012699,24487574,9000,23359,8736,44367,58213,272934,139054876,1535,214347245,98856067,164167996,16069427,24080,852,695,800,516,224,70,8,2,81,2,54,45,80,0,0,64.5,28,8.75,1,0.25,41.90632235,10.125,0.25,6.75,5.625,10,0
2005-09-20,10001,2005-09-20,1192.11,1192.25,1179.27,1190.93,16.8,1,422269700,4262770,23089969,556430843,80152782,5634627,232966614,829,465635485,20050915,3613737,1692187,3778479,1763550,64847957,24411060,8503,31691,5218,17792,61498,286834,131544615,5092,273412230,118854810,191908610,16070506,24415,852,695,811,558,199,58,30,1,136,3,58,41,133,3,0,68.80394575,24.53760789,7.151664612,3.699136868,0.123304562,41.86802672,16.76942047,0.369913687,7.151664612,5.055487053,16.39950678,0.369913687
2005-09-21,10001,2005-09-21,1187.95,1199.91,1185.62,1196.67,5.74,1,503450900,3965882,23090040,559292476,80153058,5627280,233941421,829,417753805,20050916,3338485,1441625,3088869,1358884,65097573,24493420,8907,30247,7460,24762,62945,292318,168740681,3786,243240769,199649148,187748616,16070562,24540,852,695,813,382,365,69,6,0,94,0,63,36,91,0,0,46.98646986,44.89544895,8.487084871,0.73800738,0,41.82810087,11.56211562,0,7.749077491,4.42804428,11.19311193,0
2005-09-22,10001,2005-09-22,1190.69,1200.23,1187.43,1199.97,3.3,1,485728500,4083894,23092070,560572991,80154073,5623007,233883993,829,376389185,20050920,3722051,1898502,2886907,1475938,65932717,24915987,7991,28007,7035,24221,63901,296102,163671442,3161,294562345,164006461,187810213,16070765,24730,852,695,810,405,339,76,10,1,106,4,64,35,102,3,0,50,41.85185185,9.382716049,1.234567901,0.12345679,41.72230856,13.08641975,0.49382716,7.901234568,4.320987654,12.59259259,0.37037037
2005-09-23,10001,2005-09-23,1198.89,1199.77,1175.83,1175.88,24.09,5,445852700,4085930,23062771,549196639,80125921,5590651,228546371,829,457212102,20050921,4268365,1806237,4081333,1950347,66113189,24771872,6840,23840,5236,39265,65505,280676,142010792,5316,118869922,307865855,191315120,16065134,24569,852,695,807,245,496,69,9,2,69,3,65,34,67,1,0,30.35935564,61.4622057,8.550185874,1.115241636,0.247831475,41.61467037,8.550185874,0.371747212,8.054522924,4.213135068,8.302354399,0.123915737
2005-09-26,10001,2005-09-26,1181.94,1206.41,1181.94,1206.41,30.53,1,400044500,3727592,23081218,563340436,80128440,5590037,234012964,829,455285674,20050922,2904627,1478267,2646649,1257455,66365857,24991364,6120,23822,9594,22211,62031,282288,111705932,3178,290176567,72575161,166152667,16065638,25286,852,695,811,578,177,61,18,2,104,6,70,30,100,5,0,71.27003699,21.82490752,7.521578298,2.219482121,0.246609125,41.54023909,12.82367448,0.739827374,8.631319359,3.699136868,12.33045623,0.616522811
2005-09-27,10001,2005-09-27,1209.77,1211.9,1200.73,1209.63,3.22,1,488097900,3938564,23083236,564763971,80129450,5591247,234189473,829,413441267,20050923,3977194,2058672,3018579,1482571,67324447,25567476,1505,13219,5280,9903,58256,285602,153440481,2242,284892474,133515926,202130022,16065840,25532,852,695,812,425,321,71,11,1,126,2,68,31,125,2,0,52.33990148,39.5320197,8.743842365,1.354679803,0.123152709,41.46678702,15.51724138,0.246305419,8.374384236,3.81773399,15.39408867,0.246305419
2005-09-28,10001,2005-09-28,1212.49,1228.57,1209.57,1228.57,18.94,1,470377400,4322682,23082316,573868600,80124849,5586200,238156219,829,393865940,20050926,3391636,1849455,3960891,1569002,66755192,25847740,3168,22521,3680,18024,57744,290101,122086389,1099,292838512,138202973,195411018,16064920,26237,852,695,822,504,253,67,14,1,131,4,71,28,130,4,0,61.31386861,30.77858881,8.150851582,1.703163017,0.121654501,41.50013069,15.93673966,0.486618005,8.637469586,3.406326034,15.81508516,0.486618005
2005-09-29,10001,2005-09-29,1230.64,1232.98,1220.21,1231.22,2.65,1,422839500,3993866,23082352,575077807,80125028,5585773,238170459,827,427637670,20050927,3127799,1472602,2727770,1337058,67155221,25983271,1950,4984,1979,13739,57715,281345,129187387,3087,259054648,127672100,176065412,16064906,26464,852,695,816,448,323,56,17,0,143,12,75,24,143,11,0,54.90196078,39.58333333,6.862745098,2.083333333,0,41.41534521,17.5245098,1.470588235,9.191176471,2.941176471,17.5245098,1.348039216
2005-09-30,10001,2005-09-30,1237.75,1238.72,1217.7,1221.01,10.21,5,403062800,4091277,23082626,570574877,80126399,5552349,235888911,827,493488731,20050928,3039596,1513250,3353774,1644909,66841043,25851572,1711,9421,3220,19870,56206,270893,90171208,5738,177952238,195033613,180712847,16065180,26346,852,695,808,393,369,55,13,0,124,2,77,22,122,2,0,48.63861386,45.66831683,6.806930693,1.608910891,0,41.34232342,15.34653465,0.247524752,9.52970297,2.722772277,15.0990099,0.247524752
2005-10-04,10001,2005-10-04,1228.03,1244.37,1228.03,1242.78,21.77,1,439359100,4143449,23084837,580822546,80127504,5547329,240092018,827,489582969,20050929,3841293,1628704,3504176,1469514,67178160,26009816,6320,23458,4070,17566,58456,276785,112269104,3261,335530960,61347785,182372465,16065301,26774,852,695,807,584,167,63,18,1,146,1,82,17,143,1,0,72.36679058,20.69392813,7.80669145,2.230483271,0.123915737,41.33655273,18.09169765,0.123915737,10.16109046,2.106567534,17.71995043,0.123915737
2005-10-05,10001,2005-10-05,1242.49,1246.41,1222.57,1227.4,15.38,5,514779200,4376058,23084847,573852969,80127552,5541855,236705930,827,483516252,20050930,3471813,1596805,3832941,1520715,66817032,26085900,13842,47724,9848,43501,62450,281008,141676385,2427,291159077,193030554,197166399,16065310,26478,852,695,806,325,427,61,17,1,107,2,86,13,107,2,0,40.32258065,52.97766749,7.568238213,2.109181141,0.124069479,41.24853278,13.27543424,0.248138958,10.66997519,1.612903226,13.27543424,0.248138958
2005-10-06,10001,2005-10-06,1213.43,1214.6,1198.46,1202.49,24.91,5,512653700,4279404,23085229,562394166,80129465,5530410,230942327,827,430015615,20051004,3473988,1729965,3506300,1230127,66784720,26585420,2870,7252,12990,61429,52330,226828,157846102,1576,251511209,223912663,190335045,16065693,26050,852,695,804,247,501,63,11,1,51,3,86,14,50,3,0,30.72139303,62.31343284,7.835820896,1.368159204,0.124378109,41.06413988,6.343283582,0.373134328,10.69651741,1.741293532,6.218905473,0.373134328
2005-10-07,10001,2005-10-07,1195.29,1215.25,1193.74,1201.01,1.48,5,498302400,4048157,23093447,561632117,80135148,5520490,229790657,827,489915867,20051005,3980738,1389037,2791011,1065995,67973537,26907019,5580,13483,11792,44711,46118,195599,157563505,1175,248241631,205899656,176559725,16066730,26129,852,695,813,427,335,58,10,3,93,3,86,14,91,3,0,52.52152522,41.20541205,7.134071341,1.2300123,0.36900369,40.91479993,11.43911439,0.36900369,10.57810578,1.72201722,11.19311193,0.36900369
2005-10-10,10001,2005-10-10,1210.11,1228.44,1209.37,1227.18,26.17,1,443571800,3686069,23112241,574109908,80163854,5516379,234834361,827,582756558,20051006,4150796,1408407,2470678,1141997,69667595,27172083,10302,23213,4160,10321,52260,208490,113547566,1775,382160496,48194202,164701609,16072471,26616,852,695,815,606,173,42,21,2,119,5,84,15,116,5,0,74.35582822,21.22699387,5.153374233,2.576687117,0.245398773,40.90407738,14.60122699,0.613496933,10.30674847,1.840490798,14.23312883,0.613496933
2005-10-11,10001,2005-10-11,1221.68,1244.27,1218.45,1244.27,17.09,1,503997300,3666458,23118066,581969410,80183416,5514839,237520785,827,607101222,20051007,3355592,1395945,2819905,1146761,70203282,27421249,19320,47293,8322,23225,63258,232557,150825714,2741,396784704,89200772,176620636,16076283,26935,852,695,813,516,241,59,12,5,122,6,84,15,116,6,0,63.46863469,29.64329643,7.257072571,1.47601476,0.61500615,40.81327659,15.00615006,0.73800738,10.33210332,1.84501845,14.26814268,0.73800738
2005-10-12,10001,2005-10-12,1243.23,1245.85,1214.95,1217.06,27.21,5,598663500,4729765,23118393,569366624,80185049,5512250,231683083,827,557273822,20051010,4293204,1738622,4214797,1891294,70299689,27268585,7205,27590,14936,41149,55527,219000,163739911,1370,259713662,328460950,241514372,16071239,26565,852,695,816,300,466,57,14,5,139,5,84,15,137,5,0,36.76470588,57.10784314,6.985294118,1.715686275,0.612745098,40.69137059,17.03431373,0.612745098,10.29411765,1.838235294,16.78921569,0.612745098
2005-10-13,10001,2005-10-13,1206.25,1208,1186.3,1193.44,23.62,5,615053900,5086187,23234021,558566293,80414637,5510874,225881097,827,467487978,20051011,3259200,1501979,3179909,1242924,70378980,27527674,13198,27905,12827,52932,55898,193974,256432736,4919,321270044,283650577,235883881,16124127,26291,852,695,812,305,456,63,18,2,61,5,83,16,59,5,0,37.56157635,56.15763547,7.75862069,2.216748768,0.246305419,40.43944288,7.512315271,0.615763547,10.22167488,1.97044335,7.266009852,0.615763547
2005-10-14,10001,2005-10-14,1202.33,1207.24,1177.68,1190.17,3.27,5,576230100,4384139,23234084,556972120,80414950,5501786,225129631,827,510024854,20051012,3572598,1707014,2546357,1171643,71403931,28062914,10665,44651,8765,35216,57798,203407,205286026,4076,251535683,306626325,195394156,16124190,26386,852,695,804,340,412,65,11,1,97,5,79,21,97,5,0,42.28855721,51.24378109,8.084577114,1.368159204,0.124378109,40.42026933,12.06467662,0.621890547,9.825870647,2.611940299,12.06467662,0.621890547
2005-10-17,10001,2005-10-17,1195.62,1199.91,1170.9,1176.36,13.81,5,482113900,3401092,23239640,550551134,80442730,5501178,222880033,827,542956092,20051013,2539488,1083158,2478069,1109425,71465250,28036392,2891,7892,9619,32895,51070,178404,174106415,3598,117322621,350765059,161434096,16129546,25957,852,695,814,187,576,57,15,3,67,4,77,22,66,4,0,22.97297297,70.76167076,7.002457002,1.842751843,0.368550369,40.48307582,8.230958231,0.491400491,9.459459459,2.702702703,8.108108108,0.491400491
